listing_id,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm
46049905,1,1125,1.0,5.0,1125.0,1125.0,3.2,1125.0
46074068,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
46078270,31,1125,31.0,183.0,1125.0,1125.0,32.7,1125.0
46078283,31,1125,31.0,337.0,1125.0,1125.0,38.0,1125.0
46078305,31,1125,31.0,334.0,1125.0,1125.0,38.0,1125.0
46141540,32,100,31.0,32.0,100.0,100.0,31.9,100.0
46146369,31,180,31.0,31.0,180.0,180.0,31.0,180.0
46160181,2,60,2.0,4.0,1125.0,1125.0,2.1,1125.0
46333228,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
46372004,1,30,1.0,1.0,1125.0,1125.0,1.0,1125.0
46372366,2,180,2.0,2.0,1125.0,1125.0,2.0,1125.0
46377589,1,90,1.0,7.0,90.0,90.0,1.9,90.0
46397314,1,365,1.0,3.0,29.0,365.0,1.2,126.3
46407435,91,1125,91.0,91.0,1125.0,1125.0,91.0,1125.0
46407965,4,60,4.0,4.0,60.0,60.0,4.0,60.0
46413666,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46418162,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
46419149,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
46419342,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
46419375,2,365,1.0,3.0,1125.0,1125.0,1.3,1125.0
46428174,31,1125,31.0,120.0,1125.0,1125.0,93.7,1125.0
46433753,2,15,2.0,2.0,1125.0,1125.0,2.0,1125.0
46435428,1,365,1.0,1.0,365.0,365.0,1.0,365.0
46447349,3,90,3.0,3.0,1125.0,1125.0,3.0,1125.0
46449646,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46451071,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
46451073,31,365,1.0,3.0,1125.0,1125.0,1.3,1125.0
46451085,31,365,1.0,3.0,1125.0,1125.0,1.3,1125.0
46451090,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
46453167,2,730,2.0,2.0,730.0,730.0,2.0,730.0
46453457,1,365,1.0,1.0,365.0,365.0,1.0,365.0
46472708,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
46472709,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
46472727,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
46472746,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
46475512,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
46475544,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
46495546,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
46507680,2,12,1.0,2.0,1125.0,1125.0,1.4,1125.0
46529527,1,1125,1.0,4.0,1125.0,1125.0,3.4,1125.0
46546172,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46551522,1,365,1.0,3.0,365.0,365.0,1.1,365.0
46578981,2,365,2.0,2.0,1125.0,1125.0,2.0,1125.0
46602569,1,185,1.0,1.0,1125.0,1125.0,1.0,1125.0
46615344,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
46635579,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
46646458,2,28,2.0,2.0,28.0,28.0,2.0,28.0
46678410,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
46694180,1,365,1.0,3.0,1125.0,1125.0,1.3,1125.0
46696132,2,365,1.0,3.0,1125.0,1125.0,1.3,1125.0
46707784,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46710005,91,365,91.0,91.0,365.0,365.0,91.0,365.0
46713309,1,60,1.0,1.0,60.0,60.0,1.0,60.0
46738044,2,210,2.0,5.0,1125.0,1125.0,3.9,1125.0
46760481,31,120,31.0,31.0,120.0,120.0,31.0,120.0
46771105,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46778196,1,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0
46813754,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
46819326,31,365,14.0,31.0,1125.0,1125.0,30.2,1125.0
46835011,3,100,2.0,4.0,1125.0,1125.0,2.5,1125.0
46835835,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
46861924,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46862752,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46875746,3,30,3.0,3.0,30.0,30.0,3.0,30.0
46898698,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46902119,180,365,180.0,180.0,1125.0,1125.0,180.0,1125.0
46918208,5,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0
46926304,2,29,2.0,3.0,29.0,29.0,2.6,29.0
46934679,5,365,5.0,42.0,365.0,365.0,13.9,365.0
46938999,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46944930,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
46951758,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
47008879,5,1125,4.0,5.0,1125.0,1125.0,4.4,1125.0
47011083,3,1125,5.0,5.0,1125.0,1125.0,5.0,1125.0
47031108,2,100,2.0,29.0,100.0,1125.0,5.6,962.1
47054492,1,30,1.0,1.0,1125.0,1125.0,1.0,1125.0
47074315,1,365,1.0,3.0,1125.0,1125.0,1.3,1125.0
47124147,2,21,2.0,2.0,21.0,21.0,2.0,21.0
47134889,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
47137816,2,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0
47160436,31,45,31.0,31.0,1125.0,1125.0,31.0,1125.0
47196271,1,1125,1.0,3.0,1125.0,1125.0,1.4,1125.0
47200147,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
47200180,2,365,3.0,3.0,1125.0,1125.0,3.0,1125.0
47206840,2,730,2.0,21.0,1125.0,1125.0,11.7,1125.0
47235306,31,32,31.0,31.0,1125.0,1125.0,31.0,1125.0
47236883,31,31,31.0,31.0,1125.0,1125.0,31.0,1125.0
47271360,5,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0
47276607,4,600,4.0,4.0,600.0,600.0,4.0,600.0
47310081,31,365,31.0,31.0,365.0,365.0,31.0,365.0
47310404,28,28,3.0,28.0,28.0,28.0,27.4,28.0
47312241,365,730,365.0,365.0,730.0,730.0,365.0,730.0
47327024,60,290,60.0,60.0,290.0,290.0,60.0,290.0
47330219,31,1125,31.0,122.0,1125.0,1125.0,31.6,1125.0
47344011,31,89,31.0,31.0,1125.0,1125.0,31.0,1125.0
47350016,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
47391929,2,1125,1.0,2.0,1125.0,1125.0,1.4,1125.0
47392078,2,7,2.0,2.0,1125.0,1125.0,2.0,1125.0
47395434,2,28,2.0,2.0,1125.0,1125.0,2.0,1125.0
47404042,2,365,2.0,2.0,1125.0,1125.0,2.0,1125.0
47407322,2,80,2.0,2.0,80.0,80.0,2.0,80.0
47429290,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
47431222,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
47443903,14,730,14.0,14.0,730.0,730.0,14.0,730.0
47451426,4,1125,3.0,5.0,1125.0,1125.0,4.0,1125.0
47486234,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
47487277,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
47491462,13,35,1.0,13.0,35.0,35.0,13.0,35.0
47495263,4,14,3.0,3.0,14.0,14.0,3.0,14.0
47498455,1,28,1.0,1.0,28.0,28.0,1.0,28.0
47538203,31,1125,1.0,4.0,1125.0,1125.0,1.7,1125.0
47546873,31,365,31.0,31.0,365.0,365.0,31.0,365.0
47548579,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
47560691,2,29,1.0,3.0,29.0,29.0,1.7,29.0
47568663,3,30,3.0,3.0,30.0,30.0,3.0,30.0
47582445,120,730,31.0,120.0,730.0,730.0,110.8,730.0
47584906,2,180,2.0,5.0,1125.0,1125.0,3.9,1125.0
47585660,31,365,31.0,31.0,365.0,365.0,31.0,365.0
47586278,32,1125,32.0,32.0,1125.0,1125.0,32.0,1125.0
47706436,4,350,4.0,4.0,1125.0,1125.0,4.0,1125.0
47872740,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
47904079,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0
47904846,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0
47907049,2,180,2.0,5.0,1125.0,1125.0,3.9,1125.0
47949791,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0
47950478,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0
47952346,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0
47962755,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
47976480,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
47990347,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
47992072,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0
48008408,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
48010456,3,300,3.0,3.0,300.0,300.0,3.0,300.0
48017116,1,1125,1.0,5.0,1125.0,1125.0,4.1,1125.0
48037732,2,30,1.0,3.0,1125.0,1125.0,2.4,1125.0
48065564,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
48070188,2,1125,1.0,5.0,1125.0,1125.0,3.7,1125.0
48088995,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
48102922,2,29,2.0,2.0,29.0,29.0,2.0,29.0
48113885,1,28,1.0,1.0,28.0,28.0,1.0,28.0
48130513,30,730,30.0,30.0,1125.0,1125.0,30.0,1125.0
48133696,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0
48134650,2,29,1.0,5.0,1125.0,1125.0,4.2,1125.0
48166180,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0
48167321,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
48216250,2,30,2.0,2.0,1125.0,1125.0,2.0,1125.0
48228623,3,1125,2.0,3.0,1125.0,1125.0,2.9,1125.0
48231829,31,120,31.0,31.0,120.0,120.0,31.0,120.0
48238638,31,31,31.0,31.0,1125.0,1125.0,31.0,1125.0
48253207,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0
48265849,2,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0
48267834,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0
48279853,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
48281550,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0
48300497,31,365,1.0,3.0,1125.0,1125.0,1.3,1125.0
48300551,1,365,1.0,3.0,1125.0,1125.0,1.3,1125.0
48302019,31,1125,31.0,90.0,1125.0,1125.0,87.6,1125.0
48313097,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0
48313254,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0
48326333,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0
48334124,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
48341183,31,365,31.0,31.0,365.0,365.0,31.0,365.0
48369143,3,365,1.0,30.0,1125.0,1125.0,23.3,1125.0
48380683,2,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0
48381544,1,365,1.0,3.0,1125.0,1125.0,1.3,1125.0
48402694,2,365,1.0,3.0,1125.0,1125.0,1.3,1125.0
48420639,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0
48420788,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0
48425132,1,365,1.0,2.0,999.0,999.0,1.0,999.0
48427765,31,1125,31.0,335.0,1125.0,1125.0,38.3,1125.0
48428931,3,30,2.0,3.0,1125.0,1125.0,2.9,1125.0
48431239,2,365,2.0,5.0,1125.0,1125.0,3.9,1125.0
48448944,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
48480619,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0
48498684,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0
48498928,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0
48500992,60,365,60.0,60.0,365.0,365.0,60.0,365.0
48502935,3,29,3.0,3.0,29.0,29.0,3.0,29.0
48535775,31,1125,31.0,334.0,1125.0,1125.0,38.2,1125.0
48545034,2,730,1.0,2.0,730.0,730.0,2.0,730.0
48560431,701,1125,701.0,701.0,1125.0,1125.0,701.0,1125.0
48563180,7,1125,7.0,7.0,1125.0,1125.0,7.0,1125.0
48564277,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
48572918,3,730,3.0,3.0,730.0,730.0,3.0,730.0
48580092,31,365,31.0,31.0,365.0,365.0,31.0,365.0
48601162,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0
48603444,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
48603452,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
48622303,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0
48624337,31,365,31.0,31.0,365.0,365.0,31.0,365.0
48628611,1,365,1.0,3.0,1125.0,1125.0,1.3,1125.0
48628617,1,45,1.0,3.0,1125.0,1125.0,1.3,1125.0
48628618,1,365,1.0,3.0,1125.0,1125.0,1.3,1125.0
48628620,1,365,1.0,3.0,1125.0,1125.0,1.3,1125.0
48628626,1,365,1.0,3.0,1125.0,1125.0,1.3,1125.0
48679512,2,8,1.0,2.0,1125.0,1125.0,2.0,1125.0
48681132,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
48694746,2,8,1.0,4.0,1125.0,1125.0,2.0,1125.0
48698590,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
48734014,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0
48734193,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0
48746814,2,15,2.0,2.0,1125.0,1125.0,2.0,1125.0
48751974,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0
48752131,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0
48754351,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0
48764314,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0
48832169,1,365,1.0,3.0,1125.0,1125.0,1.3,1125.0
48844621,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
48882791,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0
48906105,31,365,31.0,31.0,365.0,365.0,31.0,365.0
48918367,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
48933860,2,60,2.0,2.0,60.0,60.0,2.0,60.0
48934429,1,365,1.0,3.0,1125.0,1125.0,1.3,1125.0
48940186,1,365,1.0,3.0,365.0,365.0,2.7,365.0
48948711,31,1125,31.0,335.0,1125.0,1125.0,38.1,1125.0
48950835,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0
48973758,1,1125,1.0,3.0,1125.0,1125.0,1.3,1125.0
48974637,31,120,31.0,31.0,120.0,120.0,31.0,120.0
48977323,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0
48978596,2,730,1.0,2.0,1125.0,1125.0,2.0,1125.0
49013551,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
49014419,3,27,3.0,3.0,1125.0,1125.0,3.0,1125.0
49017906,17,1125,14.0,14.0,1125.0,1125.0,14.0,1125.0
49029925,2,12,2.0,2.0,12.0,12.0,2.0,12.0
49061918,3,10,1.0,3.0,1125.0,1125.0,3.0,1125.0
49068761,2,30,2.0,2.0,30.0,30.0,2.0,30.0
49071104,2,14,2.0,2.0,1125.0,1125.0,2.0,1125.0
49126659,3,30,3.0,3.0,30.0,30.0,3.0,30.0
49158679,13,120,6.0,13.0,120.0,120.0,11.0,120.0
49160564,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
49177986,2,30,1.0,2.0,1125.0,1125.0,2.0,1125.0
49198979,31,365,31.0,31.0,365.0,365.0,31.0,365.0
49215258,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
49371148,31,1125,1.0,3.0,1125.0,1125.0,1.3,1125.0
49384454,3,30,3.0,3.0,1125.0,1125.0,3.0,1125.0
49400352,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
49424718,2,28,2.0,3.0,1125.0,1125.0,3.0,1125.0
49425657,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
49425664,2,365,1.0,3.0,1125.0,1125.0,1.3,1125.0
49467291,3,29,2.0,2.0,1125.0,1125.0,2.0,1125.0
49467840,31,31,31.0,31.0,1125.0,1125.0,31.0,1125.0
49468422,3,30,3.0,3.0,30.0,30.0,3.0,30.0
49481871,1,12,1.0,3.0,12.0,1125.0,1.2,909.2
49499457,31,180,31.0,31.0,180.0,180.0,31.0,180.0
49509893,3,31,3.0,3.0,1125.0,1125.0,3.0,1125.0
49519577,1,28,1.0,1.0,28.0,28.0,1.0,28.0
49519591,1,28,1.0,1.0,28.0,28.0,1.0,28.0
49532596,2,89,2.0,2.0,89.0,89.0,2.0,89.0
49544329,1,14,1.0,1.0,1125.0,1125.0,1.0,1125.0
49544828,3,105,2.0,4.0,1125.0,1125.0,2.5,1125.0
49550853,1,90,1.0,1.0,1125.0,1125.0,1.0,1125.0
49568217,1,60,1.0,2.0,1125.0,1125.0,2.0,1125.0
49588882,3,100,2.0,4.0,1125.0,1125.0,2.5,1125.0
49611274,2,365,1.0,3.0,1125.0,1125.0,1.3,1125.0
49615870,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
49615874,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
49615879,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
49627173,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
49632310,31,90,31.0,31.0,90.0,90.0,31.0,90.0
49638218,1,120,1.0,1.0,1125.0,1125.0,1.0,1125.0
49660033,1,20,1.0,1.0,1125.0,1125.0,1.0,1125.0
49660212,1,14,1.0,1.0,1125.0,1125.0,1.0,1125.0
49670688,1,1125,1.0,2.0,1125.0,1125.0,1.3,1125.0
49671219,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
49675441,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
49690719,45,365,45.0,45.0,365.0,365.0,45.0,365.0
49691938,3,60,3.0,3.0,60.0,60.0,3.0,60.0
49703312,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
49710453,2,365,2.0,5.0,1125.0,1125.0,3.9,1125.0
49737027,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
49760565,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
49766069,31,1125,31.0,335.0,1125.0,1125.0,38.1,1125.0
49766087,31,1125,31.0,335.0,1125.0,1125.0,41.2,1125.0
49766104,31,1125,31.0,334.0,1125.0,1125.0,38.0,1125.0
49784554,31,1125,31.0,334.0,1125.0,1125.0,38.1,1125.0
49784647,31,1125,31.0,335.0,1125.0,1125.0,42.1,1125.0
49809986,2,6,2.0,3.0,1125.0,1125.0,2.0,1125.0
49814863,31,180,31.0,31.0,1125.0,1125.0,31.0,1125.0
49814924,31,1125,4.0,31.0,1125.0,1125.0,30.3,1125.0
49837976,2,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0
49838391,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
49846192,2,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0
49847814,31,1125,31.0,334.0,1125.0,1125.0,38.0,1125.0
49847966,31,1125,31.0,334.0,1125.0,1125.0,38.0,1125.0
49854819,2,365,2.0,5.0,1125.0,1125.0,3.9,1125.0
49900745,1,28,1.0,1.0,28.0,28.0,1.0,28.0
49900831,1,28,1.0,1.0,28.0,28.0,1.0,28.0
49901235,1,28,1.0,1.0,28.0,28.0,1.0,28.0
49929890,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
49932041,2,1125,1.0,2.0,1125.0,1125.0,2.0,1125.0
49962519,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
49966555,31,365,31.0,31.0,365.0,365.0,31.0,365.0
49995888,3,365,3.0,3.0,1125.0,1125.0,3.0,1125.0
49998226,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
50030333,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
50049004,2,14,1.0,2.0,1125.0,1125.0,2.0,1125.0
50050445,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
50062695,4,390,1.0,4.0,1125.0,1125.0,3.8,1125.0
50063025,31,45,31.0,31.0,45.0,45.0,31.0,45.0
50066170,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
50067375,2,365,2.0,2.0,365.0,365.0,2.0,365.0
50068955,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
50083971,31,365,31.0,31.0,365.0,365.0,31.0,365.0
50092809,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0
50098138,1,10,1.0,1.0,10.0,10.0,1.0,10.0
50100125,1,1125,1.0,5.0,1125.0,1125.0,4.2,1125.0
50105281,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
50111565,2,365,1.0,2.0,1125.0,1125.0,1.6,1125.0
50118917,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
50132745,1,89,1.0,1.0,1125.0,1125.0,1.0,1125.0
50137546,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0
50137730,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0
50151261,3,365,2.0,3.0,1125.0,1125.0,2.4,1125.0
50154232,3,1125,2.0,6.0,1125.0,1125.0,5.6,1125.0
50165737,2,28,2.0,2.0,28.0,28.0,2.0,28.0
50186877,31,1125,31.0,334.0,1125.0,1125.0,38.0,1125.0
50186896,31,1125,31.0,334.0,1125.0,1125.0,41.7,1125.0
50186942,31,1125,31.0,334.0,1125.0,1125.0,38.0,1125.0
50189233,1,365,1.0,3.0,1125.0,1125.0,1.3,1125.0
50189968,1,14,1.0,1.0,1125.0,1125.0,1.0,1125.0
50215454,1,730,1.0,2.0,730.0,730.0,1.3,730.0
50223391,2,14,2.0,2.0,1125.0,1125.0,2.0,1125.0
50245979,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0
50246179,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0
50246213,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0
50246239,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0
50282392,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
50285306,2,89,1.0,2.0,89.0,89.0,2.0,89.0
50289496,31,730,31.0,31.0,730.0,730.0,31.0,730.0
50315318,2,30,2.0,2.0,30.0,30.0,2.0,30.0
50320058,2,90,2.0,2.0,90.0,90.0,2.0,90.0
50327507,31,150,31.0,31.0,150.0,150.0,31.0,150.0
50329912,2,365,2.0,5.0,1125.0,1125.0,3.9,1125.0
50333233,2,7,1.0,2.0,1125.0,1125.0,1.1,1125.0
50333334,2,7,1.0,2.0,1125.0,1125.0,1.4,1125.0
50348660,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
50356121,3,1125,2.0,3.0,1125.0,1125.0,3.0,1125.0
50356183,1,1125,1.0,1.0,1125.0,1125.0,1.0,1125.0
50370721,180,250,180.0,180.0,1125.0,1125.0,180.0,1125.0
50380736,31,365,31.0,31.0,365.0,365.0,31.0,365.0
50394268,3,100,2.0,4.0,1125.0,1125.0,2.5,1125.0
50397883,4,28,5.0,7.0,1125.0,1125.0,6.3,1125.0
50402684,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
50417461,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
50438579,1,27,1.0,2.0,1125.0,1125.0,1.3,1125.0
50462177,91,365,91.0,91.0,365.0,365.0,91.0,365.0
50498311,3,180,3.0,3.0,1125.0,1125.0,3.0,1125.0
50499105,3,7,1.0,3.0,1125.0,1125.0,3.0,1125.0
50520639,2,730,2.0,2.0,730.0,730.0,2.0,730.0
50545033,3,7,1.0,3.0,1125.0,1125.0,3.0,1125.0
50549572,31,365,31.0,31.0,365.0,365.0,31.0,365.0
50574502,2,60,2.0,2.0,1125.0,1125.0,2.0,1125.0
50593806,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
50609027,2,30,1.0,2.0,30.0,30.0,2.0,30.0
50613169,2,28,2.0,3.0,1125.0,1125.0,3.0,1125.0
50617993,4,365,4.0,4.0,365.0,365.0,4.0,365.0
50651642,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
50655982,2,95,2.0,2.0,1125.0,1125.0,2.0,1125.0
50658643,3,1125,1.0,7.0,1125.0,1125.0,6.2,1125.0
50677369,3,30,3.0,3.0,1125.0,1125.0,3.0,1125.0
50682965,2,15,1.0,2.0,1125.0,1125.0,2.0,1125.0
50684244,3,180,3.0,3.0,1125.0,1125.0,3.0,1125.0
50694792,2,365,2.0,2.0,365.0,365.0,2.0,365.0
50695713,1,1125,1.0,4.0,1125.0,1125.0,2.1,1125.0
50700533,31,90,31.0,31.0,1125.0,1125.0,31.0,1125.0
50713965,31,365,31.0,31.0,365.0,365.0,31.0,365.0
50733128,31,365,31.0,31.0,365.0,365.0,31.0,365.0
50733800,1,19,1.0,1.0,1125.0,1125.0,1.0,1125.0
50746080,1,28,2.0,3.0,28.0,1125.0,2.2,1007.1
50751282,3,31,3.0,3.0,31.0,31.0,3.0,31.0
50772751,1,29,1.0,1.0,1125.0,1125.0,1.0,1125.0
50778533,2,20,1.0,2.0,20.0,20.0,2.0,20.0
50781156,3,1125,3.0,3.0,1125.0,1125.0,3.0,1125.0
50847232,2,14,2.0,3.0,1125.0,1125.0,2.3,1125.0
50875772,31,181,31.0,31.0,181.0,181.0,31.0,181.0
50875966,31,45,31.0,31.0,45.0,45.0,31.0,45.0
50877560,1,30,1.0,30.0,30.0,30.0,22.9,30.0
50920850,2,1125,1.0,7.0,1125.0,1125.0,6.6,1125.0
50935433,3,90,2.0,7.0,1125.0,1125.0,6.3,1125.0
50955192,30,365,30.0,30.0,365.0,365.0,30.0,365.0
50972673,2,21,2.0,3.0,21.0,21.0,2.4,21.0
51000373,2,1125,2.0,2.0,1125.0,1125.0,2.0,1125.0
51085180,31,365,31.0,31.0,365.0,365.0,31.0,365.0
51101021,1,365,1.0,1.0,1125.0,1125.0,1.0,1125.0
51121876,2,31,2.0,2.0,31.0,31.0,2.0,31.0
51128245,2,30,1.0,5.0,30.0,30.0,2.1,30.0
51134713,28,365,28.0,28.0,365.0,365.0,28.0,365.0
51165328,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
51170066,3,1125,2.0,3.0,1125.0,1125.0,2.6,1125.0
51184413,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
51185118,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
51187372,31,365,31.0,31.0,365.0,365.0,31.0,365.0
51208926,2,28,1.0,2.0,28.0,28.0,1.4,28.0
51213047,31,365,31.0,31.0,365.0,365.0,31.0,365.0
51214190,31,62,31.0,31.0,62.0,62.0,31.0,62.0
51246225,2,14,2.0,2.0,14.0,14.0,2.0,14.0
51258867,1,14,1.0,1.0,1125.0,1125.0,1.0,1125.0
51269176,2,12,1.0,2.0,1125.0,1125.0,2.0,1125.0
51300055,1,28,1.0,2.0,1125.0,1125.0,1.3,1125.0
51305557,31,180,31.0,31.0,1125.0,1125.0,31.0,1125.0
51310221,31,1125,31.0,31.0,1125.0,1125.0,31.0,1125.0
51328356,31,365,31.0,31.0,1125.0,1125.0,31.0,1125.0
